TIMESTAMP,EP,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-22 01:17:41.659597,423,1,0,{},RTTTTT
2023-08-22 01:17:42.658972,424,1,0,{},RTTTTT
2023-08-22 01:17:43.659209,425,1,0,{},RTTTTT
2023-08-22 01:17:44.659534,426,1,0,{},RTTTTT
2023-08-22 01:17:45.659069,427,2,1,{},CRTTTT
2023-08-22 01:17:46.659854,428,1,0,{},RTTTTT
2023-08-22 01:17:47.659855,429,1,0,{},RTTTTT
2023-08-22 01:17:48.659423,430,1,0,{},RTTTTT
2023-08-22 01:17:49.659830,431,1,0,{},RTTTTT
2023-08-22 01:17:50.659227,432,1,0,{},RTTTTT
2023-08-22 01:17:51.659492,433,1,0,{},RTTTTT
2023-08-22 01:17:52.659663,434,1,0,{},RTTTTT
2023-08-22 01:17:53.659774,435,1,0,{},RTTTTT
2023-08-22 01:17:54.659289,436,1,0,{},RTTTTT
2023-08-22 01:17:55.660281,437,1,0,{},RTTTTT
2023-08-22 01:17:56.659753,438,1,0,{},RTTTTT
2023-08-22 01:17:57.659510,439,1,0,{},HRTTTT
2023-08-22 01:17:58.660127,440,1,0,{},RTTTTT
2023-08-22 01:17:59.659716,441,1,0,{},RTTTTT
2023-08-22 01:18:00.659702,442,1,0,{},RTTTTT
2023-08-22 01:18:01.659731,443,1,0,{},RTTTTT
2023-08-22 01:18:02.660574,444,1,0,{},RTTTTT
2023-08-22 01:18:03.659784,445,1,0,{},RTTTTT
2023-08-22 01:18:04.659304,446,1,0,{},RTTTTT
2023-08-22 01:18:05.659450,447,1,0,{},RTTTTT
2023-08-22 01:18:06.660167,448,1,0,{},RTTTTT
2023-08-22 01:18:07.660107,449,1,0,{},RTTTTT
2023-08-22 01:18:08.659929,450,1,0,{},RTTTTT
2023-08-22 01:18:09.660979,451,1,0,{},RTTTTT
2023-08-22 01:18:10.659591,452,1,0,{},RTTTTT
2023-08-22 01:18:11.660471,453,1,0,{},RTTTTT
2023-08-22 01:18:12.659815,454,1,0,{},RTTTTT
2023-08-22 01:18:13.660284,455,1,0,{},RTTTTT
2023-08-22 01:18:14.659522,456,1,0,{},RTTTTT
2023-08-22 01:18:15.659964,457,1,0,{},RTTTTT
2023-08-22 01:18:16.659613,458,1,0,{},RTTTTT
2023-08-22 01:18:17.659601,459,2,1,{},CRTTTT
2023-08-22 01:18:18.659558,460,1,0,{},RTTTTT
2023-08-22 01:18:19.660666,461,1,0,{},RTTTTT
2023-08-22 01:18:20.660077,462,1,0,{},RTTTTT
2023-08-22 01:18:21.660002,463,1,0,{},RTTTTT
2023-08-22 01:18:22.659314,464,1,0,{},RTTTTT
2023-08-22 01:18:23.659432,465,1,0,{},RTTTTT
2023-08-22 01:18:24.661056,466,1,0,{},RTTTTT
2023-08-22 01:18:25.660789,467,1,0,{},RTTTTT
2023-08-22 01:18:26.660043,468,2,1,{},CRTTTT
2023-08-22 01:18:27.660912,469,1,0,{},HRTTTT
2023-08-22 01:18:28.659988,470,1,0,{},RTTTTT
2023-08-22 01:18:29.660457,471,1,0,{},RTTTTT
2023-08-22 01:18:30.660000,472,1,0,{},RTTTTT
2023-08-22 01:18:31.660751,473,1,0,{},RTTTTT
2023-08-22 01:18:32.660840,474,1,0,{},RTTTTT
2023-08-22 01:18:33.659992,475,1,0,{},RTTTTT
2023-08-22 01:18:34.660264,476,1,0,{},RTTTTT
2023-08-22 01:18:35.660707,477,1,0,{},RTTTTT
2023-08-22 01:18:36.661132,478,1,0,{},RTTTTT
2023-08-22 01:18:37.660829,479,1,0,{},RTTTTT
2023-08-22 01:18:38.661050,480,1,0,{},RTTTTT
2023-08-22 01:18:39.661575,481,1,0,{},RTTTTT
2023-08-22 01:18:40.660785,482,1,0,{},RTTTTT
2023-08-22 01:18:41.661210,483,1,0,{},RTTTTT
2023-08-22 01:18:42.659976,484,1,0,{},RTTTTT
2023-08-22 01:18:43.660735,485,1,0,{},RTTTTT
2023-08-22 01:18:44.660826,486,1,0,{},RTTTTT
2023-08-22 01:18:45.660576,487,1,0,{},RTTTTT
2023-08-22 01:18:46.661342,488,2,1,{},CRTTTT
2023-08-22 01:18:47.661431,489,1,0,{},RTTTTT
2023-08-22 01:18:48.661460,490,1,0,{},RTTTTT
2023-08-22 01:18:49.660628,491,1,0,{},RTTTTT
2023-08-22 01:18:50.660884,492,1,0,{},RTTTTT
2023-08-22 01:18:51.661648,493,1,0,{},RTTTTT
2023-08-22 01:18:52.661336,494,1,0,{},RTTTTT
2023-08-22 01:18:53.660922,495,1,0,{},RTTTTT
2023-08-22 01:18:54.661234,496,1,0,{},RTTTTT
2023-08-22 01:18:55.660460,497,1,0,{},RTTTTT
2023-08-22 01:18:56.661630,498,2,1,{},CRTTTT
2023-08-22 01:18:57.661118,499,1,0,{},RTTTTT
2023-08-22 01:18:58.660831,500,1,0,{},RTTTTT
2023-08-22 01:18:59.661660,501,1,0,{},RTTTTT
2023-08-22 01:19:00.661007,502,1,0,{},RTTTTT
2023-08-22 01:19:01.661523,503,1,0,{},RTTTTT
